,APG,All_NBA,BPG,BPM,GOAT_SCORE,MPG,No. of All Star Selections,No. of Championships,PER,PPG,PTS,Player,RPG,SPG,Usg%,VORP,WS/48,fmvp_count,fmvp_pct,midpoint,mvp_count,scaled_all_star,scaled_anba,scaled_apg,scaled_bpg,scaled_bpm,scaled_cs,scaled_fin_mvp,scaled_fmvp_pct,scaled_mpg,scaled_per,scaled_ppg,scaled_pts,scaled_reg_mvp,scaled_rpg,scaled_spg,scaled_usg,scaled_vorp,scaled_ws
398,0.0,0.0,0.0,0.0,5.8725739966961,33.45,2.0,0.0,0.0,0.0,0.0,Rich Jones,7.4,0.0,22.04,0.0,0.0,0.0,0.0,3000.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8134727626459145,0.0,0.0,0.0,0.0,0.5346820809248556,0.0,0.6626578472639808,0.0,0.0
399,0.0,1.0,1.55,1.18,5.860416791307447,0.0,0.0,1.0,0.0,0.0,0.0,Andrew Bogut,8.66,0.0,0.0,0.0,0.0,0.0,0.0,2012.5,0.0,0.0,0.06666666666666667,0.0,0.44285714285714284,0.12798264642082427,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6257225433526012,0.0,0.0,0.0,0.0
400,7.43,0.0,0.0,0.0,5.840250652104376,0.0,0.0,0.0,0.0,0.0,0.0,Johnny Moore,0.0,1.96,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.6639857015192135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7232472324723247,0.0,0.0,0.0
401,6.95,0.0,0.0,1.27,5.8286957392550045,0.0,0.0,0.0,0.0,0.0,0.0,John Lucas,0.0,1.37,0.0,21.06,0.0,0.0,0.0,1983.5,0.0,0.0,0.0,0.6210902591599643,0.0,0.13774403470715835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5055350553505535,0.0,0.15806064244971477,0.0
402,0.0,0.0,0.0,1.04,5.81127828231165,32.39,0.0,1.0,0.0,0.0,0.0,Rodney McCray,0.0,0.0,0.0,19.09,0.0,0.0,0.0,1988.5,0.0,0.0,0.0,0.0,0.0,0.11279826464208242,0.14285714285714285,0.0,0.0,0.7876945525291829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14327529270489342,0.0
403,6.06,0.0,0.0,1.37,5.8111165889171525,0.0,1.0,0.0,0.0,0.0,0.0,Kenny Anderson,0.0,1.47,0.0,21.92,0.0,0.0,0.0,1998.5,0.0,0.05263157894736842,0.0,0.5415549597855227,0.0,0.14859002169197397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5424354243542435,0.0,0.16451516061242868,0.0
404,0.0,1.0,0.0,0.0,5.755117168630851,0.0,2.0,0.0,20.11,20.69,0.0,John Brisker,0.0,0.0,28.37,0.0,0.0,0.0,0.0,3000.0,0.0,0.10526315789473684,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.720530275886779,0.6869189907038513,0.0,0.0,0.0,0.0,0.8529765484064944,0.0,0.0
405,0.0,0.0,0.0,0.0,5.745994580393841,0.0,0.0,3.0,0.0,0.0,15097.0,Byron Scott,0.0,1.14,0.0,21.0,0.0,0.0,0.0,1990.5,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.39328418475004556,0.0,0.0,0.4206642066420664,0.0,0.15761032722906032,0.0
406,0.0,2.0,0.0,0.0,5.7380146195333275,0.0,4.0,0.0,0.0,16.75,17437.0,Ron Boone,0.0,1.32,24.07,0.0,0.0,0.0,0.0,3000.0,0.0,0.21052631578947367,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5561088977423638,0.4542423216192982,0.0,0.0,0.4870848708487085,0.7236921226698738,0.0,0.0
407,5.13,0.0,0.0,2.59,5.733670793701619,0.0,0.0,0.0,0.0,0.0,0.0,Paul Pressey,0.0,1.38,0.0,22.83,0.0,0.0,0.0,1988.0,0.0,0.0,0.0,0.4584450402144772,0.0,0.28091106290672446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5092250922509225,0.0,0.1713449414590213,0.0
408,6.12,0.0,0.0,0.0,5.696525457433159,33.15,0.0,0.0,0.0,0.0,0.0,Damon Stoudamire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,0.0,0.0,0.0,0.546916890080429,0.0,0.0,0.0,0.0,0.0,0.8061770428015564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,0.0,0.0,0.0,0.0,5.676651878219934,32.81,0.0,0.0,0.0,16.58,0.0,Eric Gordon,0.0,0.0,22.84,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7979085603112841,0.0,0.550464807436919,0.0,0.0,0.0,0.0,0.6867107636800962,0.0,0.0
410,8.06,0.0,0.0,0.0,5.669968454258675,0.0,0.0,0.0,0.0,0.0,0.0,Kevin Porter,0.0,1.41,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,0.0,0.0,0.8475289169295479,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
411,0.0,2.0,0.0,0.0,5.642749116240383,33.39,5.0,0.0,0.0,0.0,0.0,Gene Shue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959.5,0.0,0.3571428571428571,0.16666666666666666,0.0,,,0.0,0.0,,0.7290393013100438,0.0,0.0,0.0,0.0,0.0,,,,0.0
412,0.0,0.0,0.0,0.0,5.582200933619607,31.71,0.0,0.0,0.0,16.71,0.0,Isaiah Rider,0.0,0.0,26.02,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7711575875486382,0.0,0.5547808764940239,0.0,0.0,0.0,0.0,0.7823211064341552,0.0,0.0
413,0.0,1.0,0.0,0.0,5.498782347145313,0.0,4.0,0.0,0.0,18.02,12544.0,Otis Birdsong,0.0,1.23,24.45,0.0,0.0,0.0,0.0,1983.5,0.0,0.21052631578947367,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598273572377158,0.32677729439654046,0.0,0.0,0.45387453874538747,0.7351172579675286,0.0,0.0
414,0.0,0.0,0.0,0.93,5.4062085990938185,34.3,2.0,0.0,0.0,0.0,13361.0,Luol Deng,0.0,0.0,0.0,22.92,0.0,0.0,0.0,2012.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10086767895878525,0.0,0.0,0.0,0.8341439688715953,0.0,0.0,0.3480605413290958,0.0,0.0,0.0,0.0,0.172020414290003,0.0
415,0.0,0.0,0.0,0.0,5.405742102514203,0.0,0.0,0.0,16.88,17.35,14607.0,Purvis Short,0.0,0.0,25.3,0.0,0.0,0.0,0.0,1984.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6048011465424579,0.5760292164674635,0.38051944668768073,0.0,0.0,0.0,0.7606734816596513,0.0,0.0
416,0.0,1.0,0.0,0.0,5.2544601607399315,0.0,1.0,0.0,17.54,20.23,0.0,Bob Verga,0.0,0.0,27.35,0.0,0.0,0.0,0.0,3000.0,0.0,0.05263157894736842,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6284485847366535,0.6716467463479415,0.0,0.0,0.0,0.0,0.8223090799759472,0.0,0.0
417,4.0,0.0,0.0,0.0,5.233328386903172,0.0,0.0,0.0,0.0,0.0,0.0,Fatty Taylor,0.0,2.4,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.3574620196604111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8856088560885609,0.0,0.0,0.0
418,0.0,0.0,1.52,0.0,5.230476932132149,0.0,3.0,0.0,0.0,0.0,13099.0,Billy Paultz,7.97,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.15789473684210525,0.0,0.0,0.4342857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3412353140386068,0.0,0.5758670520231214,0.0,0.0,0.0,0.0
419,0.0,0.0,0.0,0.0,5.175197188132969,0.0,2.0,3.0,0.0,0.0,0.0,Paul Silas,9.85,0.0,0.0,0.0,0.0,0.0,0.0,1972.5,0.0,0.14285714285714285,0.0,0.0,,,0.2727272727272727,0.0,,0.0,0.0,0.0,0.0,0.0,0.4303189165574487,,,,0.0
420,4.76,0.0,0.0,0.0,5.130591190195526,32.62,0.0,0.0,0.0,0.0,0.0,George King,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.42537980339588916,0.0,0.0,0.0,0.0,0.0,0.7932879377431906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,4.04,0.0,0.0,2.27,5.110488111980059,0.0,0.0,0.0,0.0,0.0,0.0,Darrell Armstrong,0.0,1.35,0.0,21.41,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.3610366398570152,0.0,0.24620390455531452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4981549815498155,0.0,0.1606874812368658,0.0
422,0.0,1.0,1.65,0.0,5.0772771089573645,0.0,4.0,0.0,0.0,0.0,0.0,Ralph Sampson,8.8,0.0,0.0,0.0,0.0,0.0,0.0,1988.0,0.0,0.21052631578947367,0.06666666666666667,0.0,0.47142857142857136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6358381502890175,0.0,0.0,0.0,0.0
423,0.0,0.0,1.31,0.0,5.0557428571428575,0.0,0.0,4.0,0.0,0.0,0.0,John Salley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.3742857142857143,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,5.7,1.0,0.0,0.0,5.028945846477393,0.0,7.0,0.0,0.0,0.0,0.0,Dick McGuire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955.0,0.0,0.5,0.08333333333333333,0.5993690851735016,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
425,0.0,3.0,0.0,0.0,5.023433078587444,0.0,5.0,0.0,0.0,16.72,0.0,Ralph Simpson,0.0,1.37,26.77,0.0,0.0,0.0,0.0,3000.0,0.0,0.2631578947368421,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5551128818061088,0.0,0.0,0.0,0.5055350553505535,0.8048707155742634,0.0,0.0
426,6.15,0.0,0.0,0.0,4.939231324752925,0.0,0.0,0.0,0.0,0.0,0.0,Brevin Knight,0.0,1.69,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.5495978552278821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6236162361623616,0.0,0.0,0.0
427,0.0,0.0,0.0,0.0,4.921146573750744,0.0,3.0,0.0,0.0,16.19,13017.0,Jeff Mullins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.5,0.0,0.21428571428571427,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.5384103757898238,0.4143034469588466,0.0,0.0,,,,0.0
428,0.0,0.0,0.0,0.0,4.886531338861701,0.0,0.0,0.0,17.29,0.0,0.0,Randy Denton,8.59,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6194912217843067,0.0,0.0,0.0,0.6206647398843931,0.0,0.0,0.0,0.0
429,5.77,0.0,0.0,0.0,4.873939666742512,0.0,0.0,0.0,0.0,0.0,0.0,Micheal Williams,0.0,1.74,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.5156389633601429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6420664206642066,0.0,0.0,0.0
430,0.0,1.0,0.0,0.0,4.820028179847288,0.0,2.0,0.0,0.0,16.27,0.0,Cincinnatus Powell,7.65,0.0,21.98,0.0,0.0,0.0,0.0,3000.0,0.0,0.10526315789473684,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5401726427622842,0.0,0.0,0.5527456647398845,0.0,0.6608538785327721,0.0,0.0
431,0.0,0.0,0.0,0.0,4.805202522375163,0.0,0.0,0.0,0.0,16.2,12391.0,Darrell Griffith,0.0,1.22,26.32,0.0,0.0,0.0,0.0,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5378486055776892,0.32279157006278164,0.0,0.0,0.45018450184501846,0.7913409500901984,0.0,0.0
432,0.0,0.0,1.77,0.0,4.7309680798817855,0.0,1.0,0.0,0.0,0.0,0.0,Caldwell Jones,8.23,0.0,0.0,0.0,0.0,0.0,0.0,1983.5,0.0,0.05263157894736842,0.0,0.0,0.5057142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5946531791907516,0.0,0.0,0.0,0.0
433,0.0,0.0,0.0,0.0,4.71691106491722,0.0,1.0,0.0,0.0,15.82,15358.0,Dick Barnett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,0.07142857142857142,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.5261057532424342,0.4888125019892422,0.0,0.0,,,,0.0
434,0.0,0.0,0.0,0.0,4.698181818181819,0.0,0.0,8.0,0.0,0.0,0.0,Tom Sanders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,0.0,0.0,0.0,,,0.7272727272727273,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
435,0.0,0.0,0.0,0.0,4.683000000000001,32.06,0.0,0.0,0.0,0.0,0.0,Jim McMillian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1975.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.7000000000000002,0.0,0.0,0.0,0.0,0.0,,,,0.0
436,0.0,0.0,0.82,1.79,4.681057021050094,0.0,1.0,0.0,0.0,0.0,0.0,Gerald Wallace,0.0,1.44,0.0,23.48,0.0,0.0,0.0,2008.5,0.0,0.05263157894736842,0.0,0.0,0.23428571428571426,0.19414316702819956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5313653136531366,0.0,0.1762233563494446,0.0
437,0.0,0.0,1.28,0.0,4.655839275329242,0.0,1.0,0.0,17.85,0.0,12871.0,Rik Smits,0.0,0.0,25.69,0.0,0.0,0.0,0.0,1994.5,0.0,0.05263157894736842,0.0,0.0,0.3657142857142857,0.0,0.0,0.0,0.0,0.0,0.6395557147975637,0.0,0.3352958032667309,0.0,0.0,0.0,0.7723992784125076,0.0,0.0
438,0.0,0.0,1.96,0.0,4.6420725433526,0.0,0.0,0.0,0.0,0.0,0.0,Benoit Benjamin,7.51,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.5599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5426300578034682,0.0,0.0,0.0,0.0
439,0.0,0.0,0.0,0.0,4.541044498247319,0.0,3.0,0.0,0.0,0.0,12480.0,Red Kerr,11.15,0.0,0.0,0.0,0.0,0.0,0.0,1960.5,0.0,0.21428571428571427,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.3972118781628951,0.0,0.4871122761031018,,,,0.0
440,4.33,0.0,0.0,0.0,4.518590893951835,0.0,0.0,0.0,0.0,0.0,0.0,Quinn Buckner,0.0,1.86,0.0,0.0,0.0,0.0,0.0,1981.5,0.0,0.0,0.0,0.386952636282395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6863468634686347,0.0,0.0,0.0
441,0.0,0.0,0.0,0.0,4.518582065152108,0.0,1.0,0.0,0.0,0.0,0.0,Tom Gugliotta,7.33,1.41,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5296242774566474,0.5202952029520295,0.0,0.0,0.0
442,0.0,0.0,0.0,1.76,4.516558066302853,0.0,0.0,0.0,18.37,0.0,14424.0,Lou Williams,0.0,0.0,26.41,23.56,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.19088937093275485,0.0,0.0,0.0,0.0,0.6581870297384451,0.0,0.3757522077786751,0.0,0.0,0.0,0.7940469031870114,0.17682377664365054,0.0
443,4.83,1.0,0.0,0.84,4.508680565263728,0.0,1.0,0.0,17.01,0.0,0.0,Goran Dragić,0.0,0.0,23.36,0.0,0.0,0.0,0.0,3000.0,0.0,0.05263157894736842,0.06666666666666667,0.4316353887399464,0.0,0.09110629067245118,0.0,0.0,0.0,0.0,0.6094589752776783,0.0,0.0,0.0,0.0,0.0,0.7023451593505713,0.0,0.0
444,6.09,0.0,0.0,0.0,4.497211103746427,0.0,0.0,0.0,0.0,0.0,0.0,Jamaal Tinsley,0.0,1.42,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.5442359249329759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5239852398523985,0.0,0.0,0.0
445,0.0,0.0,1.74,0.0,4.477826919900909,0.0,0.0,0.0,0.0,0.0,0.0,Samuel Dalembert,7.84,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.4971428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5664739884393064,0.0,0.0,0.0,0.0
446,0.0,4.0,0.0,0.0,4.457705627705627,0.0,4.0,5.0,0.0,0.0,0.0,Jim Pollard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952.0,0.0,0.2857142857142857,0.3333333333333333,0.0,,,0.4545454545454546,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
447,6.54,0.0,0.0,0.0,4.449023277900339,0.0,0.0,0.0,0.0,0.0,0.0,Pooh Richardson,0.0,1.28,0.0,0.0,0.0,0.0,0.0,1994.5,0.0,0.0,0.0,0.5844504021447721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47232472324723246,0.0,0.0,0.0
448,0.0,0.0,0.0,0.0,4.444256323565169,0.0,0.0,0.0,16.78,16.01,0.0,Keith Van Horn,0.0,0.0,24.42,0.0,0.0,0.0,0.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6012182013615193,0.5315405046480743,0.0,0.0,0.0,0.0,0.7342152736019243,0.0,0.0
449,0.0,0.0,1.29,0.0,4.432372130470686,0.0,0.0,0.0,0.0,0.0,0.0,Rony Seikaly,9.47,0.0,22.34,0.0,0.0,0.0,0.0,1994.0,0.0,0.0,0.0,0.0,0.36857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684248554913295,0.0,0.671677690920024,0.0,0.0
450,3.77,0.0,0.0,0.0,4.432183222368416,0.0,0.0,0.0,0.0,0.0,0.0,Ron Lee,0.0,1.94,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.33690795352993747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7158671586715867,0.0,0.0,0.0
451,0.0,0.0,1.78,0.0,4.428600165152766,0.0,0.0,0.0,0.0,0.0,0.0,Sam Bowie,7.52,0.0,0.0,0.0,0.0,0.0,0.0,1990.0,0.0,0.0,0.0,0.0,0.5085714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5433526011560694,0.0,0.0,0.0,0.0
452,0.0,0.0,0.0,0.0,4.42559042073436,0.0,2.0,0.0,0.0,16.25,0.0,Khris Middleton,0.0,1.26,22.65,0.0,0.0,0.0,0.0,3000.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5395086321381142,0.0,0.0,0.0,0.46494464944649444,0.6809981960312688,0.0,0.0
453,4.03,0.0,0.0,1.13,4.408463027177556,0.0,1.0,2.0,0.0,0.0,0.0,Danny Ainge,0.0,0.0,0.0,21.93,0.0,0.0,0.0,1988.5,0.0,0.05263157894736842,0.0,0.36014298480786416,0.0,0.12255965292841646,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1645902131492044,0.0
454,5.52,0.0,0.0,0.0,4.381181754233233,0.0,1.0,0.0,0.0,0.0,0.0,Rickey Green,0.0,1.42,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.05263157894736842,0.0,0.49329758713136723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5239852398523985,0.0,0.0,0.0
455,5.46,0.0,0.0,0.0,4.3689323625139735,0.0,0.0,0.0,0.0,0.0,0.0,Gary Grant,0.0,1.49,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.4879356568364611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5498154981549815,0.0,0.0,0.0
456,4.86,0.0,0.0,0.0,4.360685872006173,0.0,0.0,0.0,0.0,0.0,0.0,Eric Murdock,0.0,1.63,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.4343163538873995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6014760147601476,0.0,0.0,0.0
457,0.0,1.0,1.57,0.0,4.354217460558911,0.0,1.0,0.0,0.0,0.0,0.0,Andrew Bynum,7.71,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.05263157894736842,0.06666666666666667,0.0,0.44857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5570809248554913,0.0,0.0,0.0,0.0
458,0.0,0.0,0.0,0.0,4.35,0.0,0.0,5.0,0.0,0.0,0.0,Derek Fisher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,0.0,0.0,0.0,0.0,4.35,0.0,0.0,5.0,0.0,0.0,0.0,Larry Siegfried,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,5.68,0.0,0.0,0.79,4.346713899352156,0.0,0.0,0.0,0.0,0.0,0.0,Brandon Jennings,0.0,1.22,23.86,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.5075960679177837,0.0,0.08568329718004337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45018450184501846,0.7173782321106434,0.0,0.0
461,5.51,0.0,0.0,0.0,4.341138635246942,0.0,0.0,0.0,0.0,0.0,0.0,Jay Humphries,0.0,1.46,0.0,0.0,0.0,0.0,0.0,1990.0,0.0,0.0,0.0,0.4924039320822162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5387453874538746,0.0,0.0,0.0
462,6.4,1.0,0.0,0.0,4.325140917200057,0.0,0.0,0.0,0.0,0.0,0.0,Phil Ford,0.0,1.22,0.0,0.0,0.0,0.0,0.0,1982.0,0.0,0.0,0.06666666666666667,0.5719392314566577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45018450184501846,0.0,0.0,0.0
463,0.0,0.0,0.93,1.72,4.318670735343684,0.0,0.0,2.0,0.0,0.0,0.0,Shane Battier,0.0,0.0,0.0,28.15,0.0,0.0,0.0,2008.0,0.0,0.0,0.0,0.0,0.26571428571428574,0.18655097613882862,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21127289102371657,0.0
464,6.13,0.0,0.0,0.0,4.312271293375394,0.0,0.0,0.0,0.0,0.0,0.0,Slick Watts,0.0,2.2,0.0,0.0,0.0,0.0,0.0,1976.5,0.0,0.0,0.0,0.6445846477392219,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
465,0.0,0.0,1.15,0.0,4.310836444783499,0.0,0.0,0.0,0.0,0.0,12810.0,Mychal Thompson,7.43,0.0,0.0,0.0,0.0,0.0,0.0,1985.0,0.0,0.0,0.0,0.0,0.3285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3337067236303957,0.0,0.536849710982659,0.0,0.0,0.0,0.0
466,3.8,0.0,0.0,0.0,4.257049421432551,0.0,0.0,0.0,0.0,0.0,0.0,Eddie Jordan,0.0,1.82,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.3395889186773905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6715867158671587,0.0,0.0,0.0
467,0.0,0.0,0.0,0.0,4.242364007791344,0.0,5.0,0.0,0.0,15.89,0.0,Don Ohl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965.5,0.0,0.3571428571428571,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.5284336548054539,0.0,0.0,0.0,,,,0.0
468,4.47,0.0,0.0,0.0,4.2036323146637695,0.0,1.0,0.0,0.0,0.0,0.0,Lionel Hollins,0.0,1.56,0.0,0.0,0.0,0.0,0.0,1980.5,0.0,0.05263157894736842,0.0,0.39946380697050937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5756457564575646,0.0,0.0,0.0
469,0.0,0.0,0.78,1.01,4.203087986519627,0.0,1.0,0.0,16.93,0.0,0.0,Christian Laettner,0.0,0.0,0.0,19.54,0.0,0.0,0.0,1999.0,0.0,0.05263157894736842,0.0,0.0,0.22285714285714286,0.10954446854663773,0.0,0.0,0.0,0.0,0.6065926191329273,0.0,0.0,0.0,0.0,0.0,0.0,0.14665265685980183,0.0
470,0.0,0.0,1.64,0.0,4.179148674431744,0.0,1.0,0.0,0.0,0.0,0.0,Mike Green,6.93,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.05263157894736842,0.0,0.0,0.4685714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5007225433526011,0.0,0.0,0.0,0.0
471,4.15,0.0,0.0,0.0,4.171349419124218,0.0,0.0,3.0,0.0,0.0,0.0,Brian Shaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.3708668453976765,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,4.97,0.0,0.0,0.0,4.153510151723501,0.0,0.0,0.0,0.0,0.0,0.0,Darnell Valentine,0.0,1.47,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.44414655942806075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5424354243542435,0.0,0.0,0.0
473,4.87,5.0,0.0,0.0,4.13744667267538,0.0,4.0,0.0,0.0,0.0,0.0,Bob Davies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952.0,0.0,0.2857142857142857,0.41666666666666663,0.5120925341745531,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
